item,week_ending,category,units_of_measure,beginning_units,unit_purchases_1,unit_purchases_2,unit_purchases_3,unit_purchases_4,total_purchased,on_hand_counts,ending_units,unit_cost,ending_value_usd,usage_units,Unnamed: 13
Bacon,10/17/2017,Food 4312,ea,830.00,1200.0,0,0,0,1200.0,0,805.00,0.26,210.75,"1,225.0000",210.749
Cheese,10/17/2017,Food 4312,lb,115.25,68.6,0,0,0,68.6,0,82.75,2.28,188.40,101.1000,188.3969
Mayonnaise,10/17/2017,Food 4312,gal mayo,45.00,8.0,0,0,0,8.0,0,42.50,8.16,346.79,10.5000,346.7914999999999
Oil,10/17/2017,Food 4312,gal oil,14.00,0.0,0,0,0,0.0,0,13.00,9.64,125.28,1.0000,125.2784
Vinegar,10/17/2017,Food 4312,gal vinegar,14.30,0.0,0,0,0,0.0,0,13.30,3.89,51.78,1.0000,51.7849
Avocado,10/17/2017,Food 4312,avo can,17.25,0.0,0,0,0,0.0,0,7.50,3.21,24.08,9.7500,24.075
Peppers Cherry,10/17/2017,Food 4312,Gal Peppers,22.00,4.0,0,0,0,4.0,0,22.50,6.98,156.94,3.5000,156.9375
Mustard Dijon,10/17/2017,Food 4312,jar dijon,6.20,0.0,0,0,0,0.0,0,4.90,5.24,25.68,1.3000,25.6838
MUSTARD WHL GRAIN ,10/17/2017,Food 4312,32 oz jar,7.00,0.0,0,0,0,0.0,0,6.40,5.84,37.37,0.6000,37.3664
Soy Sauce,10/17/2017,Food 4312,gal soy,1.10,0.0,0,0,0,0.0,0,0.90,9.34,8.41,0.2000,8.4061
Tuna Chunk - pouch,10/17/2017,Food 4312,Pouch tuna (48oz),6.20,6.0,0,0,0,6.0,0,6.75,8.76,59.12,5.4500,59.1185
Pam Spray,10/17/2017,Food 4312,ea,6.00,0.0,0,0,0,0.0,0,5.00,2.60,13.01,1.0000,13.008500000000002
Oregano,10/17/2017,Food 4312,cont oregano,0.50,0.0,0,0,0,0.0,0,0.40,20.60,8.24,0.1000,8.2386
Basil,10/17/2017,Food 4312,cont basil,0.50,0.0,0,0,0,0.0,0,0.40,21.82,8.73,0.1000,8.7275
Sugar,10/17/2017,Food 4312,lb,5.00,0.0,0,0,0,0.0,0,5.00,0.58,2.92,0.0000,2.9185
Mayo Packets,10/17/2017,Food 4312,Box 204,2.00,1.0,0,0,0,1.0,0,2.10,17.79,37.36,0.9000,37.359
Mustard Packets,10/17/2017,Food 4312,Box 500,2.10,0.0,0,0,0,0.0,0,2.00,5.88,11.76,0.1000,11.76
Sweet n Low Packets,10/17/2017,Food 4312,Case  3000,0.00,0.0,0,0,0,0.0,0,0.00,18.45,0.00,0.0000,0.0
Pickles,10/17/2017,Sides 4313,ea,103.00,144.0,0,0,0,144.0,0,112.00,0.35,38.79,135.0000,38.7856
Chip JJ Reg ,10/17/2017,Sides 4313,ea,175.00,120.0,0,0,0,120.0,0,134.00,0.33,44.82,161.0000,44.823
Chip JJ BBQ ,10/17/2017,Sides 4313,ea,205.00,300.0,0,0,0,300.0,0,269.00,0.33,89.98,236.0000,89.9805
Chip JJ Jalapeno ,10/17/2017,Sides 4313,ea,197.00,180.0,0,0,0,180.0,0,182.00,0.33,60.88,195.0000,60.87899999999999
Chip JJ S&V ,10/17/2017,Sides 4313,ea,198.00,120.0,0,0,0,120.0,0,154.00,0.33,51.51,164.0000,51.51299999999999
Chip JJ Skinny ,10/17/2017,Sides 4313,ea,109.00,60.0,0,0,0,60.0,0,104.00,0.40,41.50,65.0000,41.496
Cookie Oatmeal Raisin,10/17/2017,Sides 4313,ea,75.00,56.0,0,0,0,56.0,0,93.00,0.46,43.10,38.0000,43.0962
Cookie JJ Triple Choc Chip,10/17/2017,Sides 4313,ea,138.00,112.0,0,0,0,112.0,0,91.00,0.56,51.29,159.0000,51.2876
Sysco Cup Foam Tall 12 oz,10/17/2017,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 12oz Trans Soft - Paper Cat,10/17/2017,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,10/17/2017,Paper 4314,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Cup Plas Trans Soft 16 OZ,10/17/2017,Paper 4314,50 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins,10/17/2017,Paper 4314,Pack 567,0.00,0.0,0,0,0,0.0,0,0.00,3.05,0.00,0.0000,0.0
Napkins - Case 24 / Pack 284,10/17/2017,Paper 4314,Pack 284,13.25,0.0,0,0,0,0.0,0,6.50,1.43,9.28,6.7500,9.2788
Cup 22oz JJ,10/17/2017,Paper 4314,ea,"1,462.00",0.0,0,0,0,0.0,0,976.00,0.04,35.04,486.0000,35.0384
Lid 22oz JJ,10/17/2017,Paper 4314,ea,"1,065.00",1000.0,0,0,0,1000.0,0,"1,659.00",0.01,18.75,406.0000,18.7467
Cup 30oz JJ,10/17/2017,Paper 4314,ea,"1,282.00",0.0,0,0,0,0.0,0,"1,006.00",0.06,60.16,276.0000,60.1588
Lid 30oz JJ,10/17/2017,Paper 4314,ea,"1,443.00",0.0,0,0,0,0.0,0,"1,167.00",0.02,22.29,276.0000,22.2897
Bags 8# JJ,10/17/2017,Paper 4314,Box 1000,0.75,1.0,0,0,0,1.0,0,1.00,35.00,35.00,0.7500,35.0
Wrap Sandwich,10/17/2017,Paper 4314,Box 1000,3.50,3.0,0,0,0,3.0,0,4.60,19.57,90.02,1.9000,90.02199999999999
8X10 Port Pap.,10/17/2017,Paper 4314,Box 500,6.50,12.0,0,0,0,12.0,0,10.50,2.61,27.36,8.0000,27.360899999999997
Straws,10/17/2017,Paper 4314,Box 300,4.00,24.0,0,0,0,24.0,0,25.50,1.63,41.47,2.5000,41.4737
Pan Liners,10/17/2017,Paper 4314,Box 1000,1.10,0.0,0,0,0,0.0,0,1.10,29.21,32.13,0.0000,32.1313
Mylar,10/17/2017,Paper 4314,roll 5280,1.00,0.0,0,0,0,0.0,0,0.80,48.05,38.44,0.2000,38.4386
Cucumber,10/17/2017,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Iceburg Head ,10/17/2017,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,10/17/2017,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Roma Tomatoes,10/17/2017,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,10/17/2017,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,10/17/2017,Produce 4315,Head Let,62.00,240.0,0,0,0,240.0,0,117.00,1.68,196.50,185.0000,196.5015
Tomatoes,10/17/2017,Produce 4315,lb,89.00,200.0,0,0,0,200.0,0,129.00,0.76,98.04,160.0000,98.04
Onions,10/17/2017,Produce 4315,lb,56.90,50.0,0,0,0,50.0,0,65.00,0.40,26.00,41.9000,26.0
Sprouts,10/17/2017,Produce 4315,lb,3.20,4.0,0,0,0,4.0,0,3.00,5.98,17.93,4.2000,17.925
Celery,10/17/2017,Produce 4315,stalk,4.00,18.0,0,0,0,18.0,0,13.75,0.68,9.29,8.2500,9.2909
Cucumbers,10/17/2017,Produce 4315,ea,23.00,25.0,0,0,0,25.0,0,26.00,0.72,18.72,22.0000,18.72
Dr Pepper (20oz Bottle),10/17/2017,Beverage 4316,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Syrup Coke,10/17/2017,Beverage 4316,gal,3.00,5.0,0,0,0,5.0,0,6.50,14.79,96.14,1.5000,96.135
Syrup Diet Coke,10/17/2017,Beverage 4316,gal,6.50,0.0,0,0,0,0.0,0,3.00,14.79,44.37,3.5000,44.37
Syrup Sprite,10/17/2017,Beverage 4316,gal,2.50,5.0,0,0,0,5.0,0,6.00,14.79,88.74,1.5000,88.74
Syrup Lemonade Light,10/17/2017,Beverage 4316,gal,2.50,0.0,0,0,0,0.0,0,2.00,16.04,32.08,0.5000,32.08
Syrup Mello Yellow,10/17/2017,Beverage 4316,gal,2.00,0.0,0,0,0,0.0,0,0.75,15.42,11.57,1.2500,11.565
Syrup Dr. Pepper,10/17/2017,Beverage 4316,gal,7.00,0.0,0,0,0,0.0,0,2.50,14.49,36.23,4.5000,36.225
Syrup Diet Dr Pepper,10/17/2017,Beverage 4316,gal,0.00,0.0,0,0,0,0.0,0,0.00,13.97,0.00,0.0000,0.0
Syrup Cherry Coke,10/17/2017,Beverage 4316,gal,5.00,0.0,0,0,0,0.0,0,3.00,14.79,44.37,2.0000,44.37
Syrup Powerade,10/17/2017,Beverage 4316,gal,2.25,2.5,0,0,0,2.5,0,3.75,15.42,57.83,1.0000,57.825
Tea Bag Brew Lipton,10/17/2017,Beverage 4316,ea,28.00,0.0,0,0,0,0.0,0,10.00,0.95,9.51,18.0000,9.513
Water (bottle),10/17/2017,Beverage 4316,bottle,56.00,24.0,0,0,0,24.0,0,47.00,0.28,13.12,33.0000,13.1224
Box - Mini Jimmy 12 CT Sandwich,10/17/2017,Catering 4320,each,29.00,0.0,0,0,0,0.0,0,29.00,0.89,25.79,0.0000,25.7868
Box - Mini Jimmy 24 CT Sandwich,10/17/2017,Catering 4320,each,31.00,0.0,0,0,0,0.0,0,31.00,1.57,48.73,0.0000,48.7289
Box w/window - Jimmy 6 pk Cookie,10/17/2017,Catering 4320,each,85.00,0.0,0,0,0,0.0,0,85.00,0.25,21.51,0.0000,21.5135
Paper Bag - Mini Jimmy Sandwich,10/17/2017,Catering 4320,Case 500,0.80,1.0,0,0,0,1.0,0,1.80,15.60,28.08,0.0000,28.08
Pickle Container - clear plastic w/lid & label,10/17/2017,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,0.19,0.00,0.0000,0.0
Plastic Knives,10/17/2017,Catering 4320,Box 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
JJ Lunch Box,10/17/2017,Catering 4320,ea,118.00,125.0,0,0,0,125.0,0,236.00,0.30,70.94,7.0000,70.9416
"Tray Cater Cmbo 12"" w / dome lid",10/17/2017,Catering 4320,each,37.00,0.0,0,0,0,0.0,0,34.00,0.90,30.52,3.0000,30.5184
"Tray Cater Cmbo 16"" w / dome lid",10/17/2017,Catering 4320,each,32.00,0.0,0,0,0,0.0,0,30.00,1.71,51.33,2.0000,51.333
Party Tray Bags,10/17/2017,Catering 4320,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.79,0.00,0.0000,0.0
French Bread 32 ct,10/24/2017,Bread 4311,ea,604.00,864.0,0,0,0,864.0,0,541.00,0.44,238.74,927.0000,238.7433
Wheat,10/24/2017,Bread 4311,ea,36.00,64.0,0,0,0,64.0,0,42.00,1.45,60.77,58.0000,60.7698
Equal Sugar Substitute,10/24/2017,Food 4312,Case 2000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Pepper Jalapeno Slices,10/24/2017,Food 4312,gal,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Avo Fresco,10/24/2017,Food 4312,Case,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Capicola,10/24/2017,Food 4312,lb,44.75,39.2,0,0,0,39.2,0,55.25,3.19,176.36,28.7000,176.3635
Salami,10/24/2017,Food 4312,lb,43.75,34.7,0,0,0,34.7,0,52.50,3.17,166.31,25.9500,166.3095
Ham,10/24/2017,Food 4312,lb,103.75,84.25,0,0,0,84.25,0,82.50,2.21,181.95,105.5000,181.9538
Turkey,10/24/2017,Food 4312,lb,160.25,129.75,0,0,0,129.75,0,154.00,2.91,448.63,136.0000,448.6328
Beef,10/24/2017,Food 4312,lb,73.50,53.1,0,0,0,53.1,0,76.50,3.89,297.81,50.1000,297.8145
Bacon,10/24/2017,Food 4312,ea,805.00,1200.0,0,0,0,1200.0,0,835.00,0.26,218.60,"1,170.0000",218.60300000000004
Cheese,10/24/2017,Food 4312,lb,82.75,104.58,0,0,0,104.58,0,82.00,2.29,187.54,105.3300,187.5422
Mayonnaise,10/24/2017,Food 4312,gal mayo,42.50,8.0,0,0,0,8.0,0,40.75,8.16,332.51,9.7500,332.5119
Oil,10/24/2017,Food 4312,gal oil,13.00,0.0,0,0,0,0.0,0,12.00,9.64,115.64,1.0000,115.64159999999998
Vinegar,10/24/2017,Food 4312,gal vinegar,13.30,0.0,0,0,0,0.0,0,11.25,3.89,43.80,2.0500,43.803
Avocado,10/24/2017,Food 4312,avo can,7.50,12.0,0,0,0,12.0,0,10.10,3.21,32.42,9.4000,32.421
Peppers Cherry,10/24/2017,Food 4312,Gal Peppers,22.50,4.0,0,0,0,4.0,0,23.00,6.98,160.56,3.5000,160.5607
Mustard Dijon,10/24/2017,Food 4312,jar dijon,4.90,6.0,0,0,0,6.0,0,9.50,5.24,49.80,1.4000,49.7952
MUSTARD WHL GRAIN ,10/24/2017,Food 4312,32 oz jar,6.40,0.0,0,0,0,0.0,0,5.60,5.84,32.70,0.8000,32.6956
Soy Sauce,10/24/2017,Food 4312,gal soy,0.90,0.0,0,0,0,0.0,0,0.75,9.34,7.01,0.1500,7.005099999999999
Tuna Chunk - pouch,10/24/2017,Food 4312,Pouch tuna (48oz),6.75,6.0,0,0,0,6.0,0,8.00,8.76,70.07,4.7500,70.0664
Pam Spray,10/24/2017,Food 4312,ea,5.00,0.0,0,0,0,0.0,0,4.00,2.60,10.41,1.0000,10.4068
Oregano,10/24/2017,Food 4312,cont oregano,0.40,0.0,0,0,0,0.0,0,0.30,20.60,6.18,0.1000,6.179
Basil,10/24/2017,Food 4312,cont basil,0.40,0.0,0,0,0,0.0,0,0.30,21.82,6.55,0.1000,6.5456
Sugar,10/24/2017,Food 4312,lb,5.00,0.0,0,0,0,0.0,0,5.00,0.58,2.92,0.0000,2.9185
Mayo Packets,10/24/2017,Food 4312,Box 204,2.10,1.0,0,0,0,1.0,0,2.00,17.79,35.58,1.1000,35.58
Mustard Packets,10/24/2017,Food 4312,Box 500,2.00,0.0,0,0,0,0.0,0,1.10,5.88,6.47,0.9000,6.468
Sweet n Low Packets,10/24/2017,Food 4312,Case  3000,0.00,0.0,0,0,0,0.0,0,0.00,18.45,0.00,0.0000,0.0
Pickles,10/24/2017,Sides 4313,ea,112.00,144.0,0,0,0,144.0,0,144.00,0.35,49.87,112.0000,49.8672
Chip JJ Reg ,10/24/2017,Sides 4313,ea,134.00,180.0,0,0,0,180.0,0,149.00,0.33,49.84,165.0000,49.84049999999999
Chip JJ BBQ ,10/24/2017,Sides 4313,ea,269.00,240.0,0,0,0,240.0,0,233.00,0.33,77.94,276.0000,77.9385
Chip JJ Jalapeno ,10/24/2017,Sides 4313,ea,182.00,180.0,0,0,0,180.0,0,169.00,0.33,56.53,193.0000,56.5305
Chip JJ S&V ,10/24/2017,Sides 4313,ea,154.00,180.0,0,0,0,180.0,0,144.00,0.33,48.17,190.0000,48.168000000000006
Chip JJ Skinny ,10/24/2017,Sides 4313,ea,104.00,60.0,0,0,0,60.0,0,97.00,0.40,38.70,67.0000,38.703
Cookie Oatmeal Raisin,10/24/2017,Sides 4313,ea,93.00,0.0,0,0,0,0.0,0,48.00,0.46,22.24,45.0000,22.2432
Cookie JJ Triple Choc Chip,10/24/2017,Sides 4313,ea,91.00,168.0,0,0,0,168.0,0,111.00,0.56,62.56,148.0000,62.559599999999996
Sysco Cup Foam Tall 12 oz,10/24/2017,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 12oz Trans Soft - Paper Cat,10/24/2017,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,10/24/2017,Paper 4314,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Cup Plas Trans Soft 16 OZ,10/24/2017,Paper 4314,50 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins,10/24/2017,Paper 4314,Pack 567,0.00,0.0,0,0,0,0.0,0,0.00,3.05,0.00,0.0000,0.0
Napkins - Case 24 / Pack 284,10/24/2017,Paper 4314,Pack 284,6.50,24.0,0,0,0,24.0,0,21.25,1.43,30.33,9.2500,30.334400000000002
Cup 22oz JJ,10/24/2017,Paper 4314,ea,976.00,1000.0,0,0,0,1000.0,0,"1,466.00",0.04,52.63,510.0000,52.62939999999999
Lid 22oz JJ,10/24/2017,Paper 4314,ea,"1,659.00",0.0,0,0,0,0.0,0,"1,174.00",0.01,13.27,485.0000,13.2662
Cup 30oz JJ,10/24/2017,Paper 4314,ea,"1,006.00",0.0,0,0,0,0.0,0,723.00,0.06,43.24,283.0000,43.2354
Lid 30oz JJ,10/24/2017,Paper 4314,ea,"1,167.00",0.0,0,0,0,0.0,0,865.00,0.02,16.52,302.0000,16.5215
Bags 8# JJ,10/24/2017,Paper 4314,Box 1000,1.00,1.0,0,0,0,1.0,0,1.40,35.00,49.00,0.6000,48.99999999999999
Wrap Sandwich,10/24/2017,Paper 4314,Box 1000,4.60,0.0,0,0,0,0.0,0,2.50,19.57,48.93,2.1000,48.925
8X10 Port Pap.,10/24/2017,Paper 4314,Box 500,10.50,12.0,0,0,0,12.0,0,15.00,2.61,39.09,7.5000,39.087
Straws,10/24/2017,Paper 4314,Box 300,25.50,0.0,0,0,0,0.0,0,22.75,1.63,37.00,2.7500,37.0011
Pan Liners,10/24/2017,Paper 4314,Box 1000,1.10,0.0,0,0,0,0.0,0,1.00,29.21,29.21,0.1000,29.2103
Mylar,10/24/2017,Paper 4314,roll 5280,0.80,1.0,0,0,0,1.0,0,1.60,47.80,76.48,0.2000,76.4787
Cucumber,10/24/2017,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Iceburg Head ,10/24/2017,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,10/24/2017,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Roma Tomatoes,10/24/2017,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,10/24/2017,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,10/24/2017,Produce 4315,Head Let,117.00,144.0,0,0,0,144.0,0,60.00,1.67,100.30,201.0000,100.302
Tomatoes,10/24/2017,Produce 4315,lb,129.00,125.0,0,0,0,125.0,0,99.50,0.76,75.62,154.5000,75.62
Onions,10/24/2017,Produce 4315,lb,65.00,0.0,0,0,0,0.0,0,23.00,0.40,9.20,42.0000,9.2
Sprouts,10/24/2017,Produce 4315,lb,3.00,2.0,0,0,0,2.0,0,2.00,5.98,11.95,3.0000,11.95
Celery,10/24/2017,Produce 4315,stalk,13.75,0.0,0,0,0,0.0,0,6.25,0.68,4.22,7.5000,4.2231
Cucumbers,10/24/2017,Produce 4315,ea,26.00,0.0,0,0,0,0.0,0,8.00,0.72,5.76,18.0000,5.76
Dr Pepper (20oz Bottle),10/24/2017,Beverage 4316,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Syrup Coke,10/24/2017,Beverage 4316,gal,6.50,0.0,0,0,0,0.0,0,3.50,14.79,51.77,3.0000,51.765
Syrup Diet Coke,10/24/2017,Beverage 4316,gal,3.00,5.0,0,0,0,5.0,0,5.00,14.79,73.95,3.0000,73.95
Syrup Sprite,10/24/2017,Beverage 4316,gal,6.00,0.0,0,0,0,0.0,0,5.00,14.79,73.95,1.0000,73.95
Syrup Lemonade Light,10/24/2017,Beverage 4316,gal,2.00,2.5,0,0,0,2.5,0,3.00,16.04,48.12,1.5000,48.12
Syrup Mello Yellow,10/24/2017,Beverage 4316,gal,0.75,2.5,0,0,0,2.5,0,2.50,15.42,38.55,0.7500,38.55
Syrup Dr. Pepper,10/24/2017,Beverage 4316,gal,2.50,5.0,0,0,0,5.0,0,5.00,14.49,72.45,2.5000,72.45
Syrup Diet Dr Pepper,10/24/2017,Beverage 4316,gal,0.00,0.0,0,0,0,0.0,0,0.00,13.97,0.00,0.0000,0.0
Syrup Cherry Coke,10/24/2017,Beverage 4316,gal,3.00,5.0,0,0,0,5.0,0,7.50,14.79,110.93,0.5000,110.925
Syrup Powerade,10/24/2017,Beverage 4316,gal,3.75,0.0,0,0,0,0.0,0,2.50,15.42,38.55,1.2500,38.55
Tea Bag Brew Lipton,10/24/2017,Beverage 4316,ea,10.00,24.0,0,0,0,24.0,0,16.00,0.95,15.22,18.0000,15.2208
Water (bottle),10/24/2017,Beverage 4316,bottle,47.00,24.0,0,0,0,24.0,0,40.00,0.28,11.17,31.0000,11.168
Box - Mini Jimmy 12 CT Sandwich,10/24/2017,Catering 4320,each,29.00,0.0,0,0,0,0.0,0,29.00,0.89,25.79,0.0000,25.7868
Box - Mini Jimmy 24 CT Sandwich,10/24/2017,Catering 4320,each,31.00,0.0,0,0,0,0.0,0,31.00,1.57,48.73,0.0000,48.7289
Box w/window - Jimmy 6 pk Cookie,10/24/2017,Catering 4320,each,85.00,0.0,0,0,0,0.0,0,85.00,0.25,21.51,0.0000,21.5135
Paper Bag - Mini Jimmy Sandwich,10/24/2017,Catering 4320,Case 500,1.80,0.0,0,0,0,0.0,0,1.80,15.60,28.08,0.0000,28.08
Pickle Container - clear plastic w/lid & label,10/24/2017,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,0.19,0.00,0.0000,0.0
Plastic Knives,10/24/2017,Catering 4320,Box 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
JJ Lunch Box,10/24/2017,Catering 4320,ea,236.00,0.0,0,0,0,0.0,0,236.00,0.30,70.94,0.0000,70.9416
"Tray Cater Cmbo 12"" w / dome lid",10/24/2017,Catering 4320,each,34.00,0.0,0,0,0,0.0,0,33.00,0.90,29.62,1.0000,29.6208
"Tray Cater Cmbo 16"" w / dome lid",10/24/2017,Catering 4320,each,30.00,0.0,0,0,0,0.0,0,24.00,1.71,41.07,6.0000,41.0664
Party Tray Bags,10/24/2017,Catering 4320,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.79,0.00,0.0000,0.0
French Bread 32 ct,10/31/2017,Bread 4311,ea,541.00,896.0,0,0,0,896.0,0,621.00,0.44,274.05,816.0000,274.0473
Wheat,10/31/2017,Bread 4311,ea,42.00,48.0,0,0,0,48.0,0,36.00,1.45,52.09,54.0000,52.0884
Equal Sugar Substitute,10/31/2017,Food 4312,Case 2000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Pepper Jalapeno Slices,10/31/2017,Food 4312,gal,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Avo Fresco,10/31/2017,Food 4312,Case,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Capicola,10/31/2017,Food 4312,lb,55.25,39.65,0,0,0,39.65,0,54.75,3.19,174.59,40.1500,174.5923
Salami,10/31/2017,Food 4312,lb,52.50,35.85,0,0,0,35.85,0,72.00,3.17,227.96,16.3500,227.9592
Ham,10/31/2017,Food 4312,lb,82.50,126.35,0,0,0,126.35,0,125.00,2.21,275.98,83.8500,275.975
Turkey,10/31/2017,Food 4312,lb,154.00,115.4,0,0,0,115.4,0,150.50,2.92,438.71,118.9000,438.7075
Beef,10/31/2017,Food 4312,lb,76.50,62.6,0,0,0,62.6,0,86.50,3.89,336.74,52.6000,336.7445
Bacon,10/31/2017,Food 4312,ea,835.00,1200.0,0,0,0,1200.0,0,933.00,0.26,244.26,"1,102.0000",244.25939999999997
Cheese,10/31/2017,Food 4312,lb,82.00,105.85,0,0,0,105.85,0,92.00,2.29,210.59,95.8500,210.58800000000002
Mayonnaise,10/31/2017,Food 4312,gal mayo,40.75,12.0,0,0,0,12.0,0,43.50,8.16,354.95,9.2500,354.9513
Oil,10/31/2017,Food 4312,gal oil,12.00,6.0,0,0,0,6.0,0,16.50,9.78,161.35,1.5000,161.3519
Vinegar,10/31/2017,Food 4312,gal vinegar,11.25,4.0,0,0,0,4.0,0,14.50,3.89,56.42,0.7500,56.4239
Avocado,10/31/2017,Food 4312,avo can,10.10,12.0,0,0,0,12.0,0,11.50,3.21,36.92,10.6000,36.915
Peppers Cherry,10/31/2017,Food 4312,Gal Peppers,23.00,4.0,0,0,0,4.0,0,24.25,6.99,169.40,2.7500,169.4032
Mustard Dijon,10/31/2017,Food 4312,jar dijon,9.50,0.0,0,0,0,0.0,0,7.75,5.24,40.62,1.7500,40.6224
MUSTARD WHL GRAIN ,10/31/2017,Food 4312,32 oz jar,5.60,6.0,0,0,0,6.0,0,11.00,5.84,64.22,0.6000,64.2224
Soy Sauce,10/31/2017,Food 4312,gal soy,0.75,0.0,0,0,0,0.0,0,1.50,9.34,14.01,-0.7500,14.010199999999998
Tuna Chunk - pouch,10/31/2017,Food 4312,Pouch tuna (48oz),8.00,6.0,0,0,0,6.0,0,9.00,8.76,78.82,5.0000,78.8247
Pam Spray,10/31/2017,Food 4312,ea,4.00,0.0,0,0,0,0.0,0,4.00,2.60,10.41,0.0000,10.4068
Oregano,10/31/2017,Food 4312,cont oregano,0.30,0.0,0,0,0,0.0,0,0.30,20.60,6.18,0.0000,6.179
Basil,10/31/2017,Food 4312,cont basil,0.30,0.0,0,0,0,0.0,0,0.30,21.82,6.55,0.0000,6.5456
Sugar,10/31/2017,Food 4312,lb,5.00,0.0,0,0,0,0.0,0,5.00,0.58,2.92,0.0000,2.9185
Mayo Packets,10/31/2017,Food 4312,Box 204,2.00,1.0,0,0,0,1.0,0,2.00,17.79,35.58,1.0000,35.58
Mustard Packets,10/31/2017,Food 4312,Box 500,1.10,0.0,0,0,0,0.0,0,0.75,5.88,4.41,0.3500,4.41
Sweet n Low Packets,10/31/2017,Food 4312,Case  3000,0.00,0.0,0,0,0,0.0,0,0.00,18.45,0.00,0.0000,0.0
Pickles,10/31/2017,Sides 4313,ea,144.00,72.0,0,0,0,72.0,0,97.00,0.35,33.59,119.0000,33.5911
Chip JJ Reg ,10/31/2017,Sides 4313,ea,149.00,180.0,0,0,0,180.0,0,201.00,0.33,67.23,128.0000,67.2345
Chip JJ BBQ ,10/31/2017,Sides 4313,ea,233.00,240.0,0,0,0,240.0,0,192.00,0.33,64.22,281.0000,64.224
Chip JJ Jalapeno ,10/31/2017,Sides 4313,ea,169.00,180.0,0,0,0,180.0,0,189.00,0.33,63.22,160.0000,63.2205
Chip JJ S&V ,10/31/2017,Sides 4313,ea,144.00,180.0,0,0,0,180.0,0,155.00,0.33,51.85,169.0000,51.8475
Chip JJ Skinny ,10/31/2017,Sides 4313,ea,97.00,60.0,0,0,0,60.0,0,104.00,0.40,41.50,53.0000,41.496
Cookie Oatmeal Raisin,10/31/2017,Sides 4313,ea,48.00,56.0,0,0,0,56.0,0,72.00,0.46,33.36,32.0000,33.3648
Cookie JJ Triple Choc Chip,10/31/2017,Sides 4313,ea,111.00,168.0,0,0,0,168.0,0,139.00,0.56,78.34,140.0000,78.3404
Sysco Cup Foam Tall 12 oz,10/31/2017,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 12oz Trans Soft - Paper Cat,10/31/2017,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,10/31/2017,Paper 4314,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Cup Plas Trans Soft 16 OZ,10/31/2017,Paper 4314,50 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins,10/31/2017,Paper 4314,Pack 567,0.00,0.0,0,0,0,0.0,0,0.00,3.05,0.00,0.0000,0.0
