item,week_ending,category,units_of_measure,beginning_units,unit_purchases_1,unit_purchases_2,unit_purchases_3,unit_purchases_4,total_purchased,on_hand_counts,ending_units,unit_cost,ending_value_usd,usage_units,Unnamed: 13
Cucumber,09/24/2019,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Iceburg Head ,09/24/2019,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,09/24/2019,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Roma Tomatoes,09/24/2019,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,09/24/2019,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,09/24/2019,Produce 4315,Head Let,104.00,120.0,0,0,0,120.0,0,96.00,0.75,72.00,128.0000,72.0
Tomatoes,09/24/2019,Produce 4315,lb,150.00,125.0,0,0,0,125.0,0,158.50,0.74,116.75,116.5000,116.7511
Onions (Yellow Jumbo),09/24/2019,Produce 4315,lb,12.00,0.0,0,0,0,0.0,0,36.50,0.33,11.89,-24.5000,11.8881
Sprouts,09/24/2019,Produce 4315,lb,3.00,2.0,0,0,0,2.0,0,2.00,6.00,12.00,3.0000,12.0
Celery,09/24/2019,Produce 4315,stalk,10.00,0.0,0,0,0,0.0,0,6.50,0.83,5.42,3.5000,5.4165
Cucumbers,09/24/2019,Produce 4315,ea,23.00,25.0,0,0,0,25.0,0,28.00,0.53,14.92,20.0000,14.915599999999998
Syrup Coke,09/24/2019,Beverage 4316,gal,7.50,0.0,0,0,0,0.0,0,5.10,16.06,81.91,2.4000,81.906
Syrup Diet Coke,09/24/2019,Beverage 4316,gal,7.50,0.0,0,0,0,0.0,0,5.10,16.06,81.91,2.4000,81.906
Syrup Sprite,09/24/2019,Beverage 4316,gal,6.50,0.0,0,0,0,0.0,0,5.10,16.06,81.90,1.4000,81.904
Syrup Lemonade Light,09/24/2019,Beverage 4316,gal,2.25,2.5,0,0,0,2.5,0,2.00,17.05,34.09,2.7500,34.0942
Syrup Mello Yellow,09/24/2019,Beverage 4316,gal,2.00,2.5,0,0,0,2.5,0,2.25,16.77,37.73,2.2500,37.7264
Syrup Dr. Pepper,09/24/2019,Beverage 4316,gal,6.75,0.0,0,0,0,0.0,0,4.50,15.75,70.88,2.2500,70.875
Syrup Diet Dr Pepper,09/24/2019,Beverage 4316,gal,0.00,0.0,0,0,0,0.0,0,0.00,13.97,0.00,0.0000,0.0
Syrup Cherry Coke,09/24/2019,Beverage 4316,gal,4.50,5.0,0,0,0,5.0,0,7.50,12.48,93.58,2.0000,93.5813
Syrup Powerade,09/24/2019,Beverage 4316,gal,2.00,0.0,0,0,0,0.0,0,2.00,16.01,32.03,0.0000,32.0296
Tea Bag Brew Lipton,09/24/2019,Beverage 4316,ea,19.00,0.0,0,0,0,0.0,0,5.00,0.95,4.75,14.0000,4.745
Water (bottle),09/24/2019,Beverage 4316,bottle,38.00,24.0,0,0,0,24.0,0,38.00,0.28,10.61,24.0000,10.6096
Box - Mini Jimmy 12 CT Sandwich,09/24/2019,Catering 4320,each,20.00,0.0,0,0,0,0.0,0,19.00,0.91,17.33,1.0000,17.3337
Box - Mini Jimmy 24 CT Sandwich,09/24/2019,Catering 4320,each,19.00,0.0,0,0,0,0.0,0,16.00,1.61,25.70,3.0000,25.6976
Box w/window - Jimmy 6 pk Cookie,09/24/2019,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,0.25,0.00,0.0000,0.0
Paper Bag - Mini Jimmy Sandwich,09/24/2019,Catering 4320,Case 500,0.50,0.0,0,0,0,0.0,0,0.45,22.15,9.97,0.0500,9.9675
Pickle Container - clear plastic w/lid & label,09/24/2019,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,0.20,0.00,0.0000,0.0
Plastic Knives,09/24/2019,Catering 4320,Box 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
JJ Lunch Box,09/24/2019,Catering 4320,ea,41.00,0.0,0,0,0,0.0,0,42.00,0.33,13.96,-1.0000,13.9608
"Tray Cater Cmbo 12"" w / dome lid",09/24/2019,Catering 4320,each,17.00,0.0,0,0,0,0.0,0,12.00,0.80,9.65,5.0000,9.6528
"Tray Cater Cmbo 16"" w / dome lid",09/24/2019,Catering 4320,each,27.00,0.0,0,0,0,0.0,0,22.00,1.47,32.44,5.0000,32.4368
Party Tray Bags,09/24/2019,Catering 4320,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.79,0.00,0.0000,0.0
 ECOLAB BANDAGE ADHES FLEX BLU 1X3,09/24/2019,Office Supplies 5230,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0,0.0000,0.0
French Bread 32 ct,10/01/2019,Bread 4311,ea,332.00,1024.0,0,0,0,1024.0,0,429.00,0.44,188.63,927.0000,188.6313
Wheat Sub -  9 Grain Roll,10/01/2019,Bread 4311,ea,68.00,32.0,0,0,0,32.0,0,57.00,0.57,32.35,43.0000,32.3475
Wheat,10/01/2019,Bread 4311,ea,20.00,32.0,0,0,0,32.0,0,20.00,1.45,28.91,32.0000,28.912
Butter (salted),10/01/2019,Food 4312,1 lb Stick,0.00,0.0,0,0,0,0.0,0,0.00,3.03,0.00,0.0000,0.0
Buttermilk (0.5 gal),10/01/2019,Food 4312,0.5 gal,0.00,0.0,0,0,0,0.0,0,0.00,3.00,0.00,0.0000,0.0
Buttermilk (0.5 gal),10/01/2019,Food 4312,Quart,0.00,0.0,0,0,0,0.0,0,0.00,1.60,0.00,0.0000,0.0
Equal Sugar Substitute,10/01/2019,Food 4312,Case 2000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Kickin Ranch Dressing Mix,10/01/2019,Food 4312,Container 3.2oz,12.00,0.0,0,0,0,0.0,0,10.00,1.42,14.16,2.0000,14.155999999999999
Pepper Jalapeno Slices,10/01/2019,Food 4312,gal,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Ranch portioned  ,10/01/2019,Food 4312,Cup,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Ranch prepped ,10/01/2019,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
SPICE GARLIC SALT W/PARSLEY  ,10/01/2019,Food 4312,ea,0.25,0.0,0,0,0,0.0,0,0.20,8.35,1.67,0.0500,1.67
Avo Fresco,10/01/2019,Food 4312,Case,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Capicola,10/01/2019,Food 4312,lb,9.75,72.5,0,0,0,72.5,0,55.50,3.30,183.32,26.7500,183.3165
Salami,10/01/2019,Food 4312,lb,13.25,72.1,0,0,0,72.1,0,45.00,3.30,148.64,40.3500,148.635
Ham,10/01/2019,Food 4312,lb,91.00,79.7,0,0,0,79.7,0,58.50,2.22,129.87,112.2000,129.87
Turkey,10/01/2019,Food 4312,lb,70.25,99.5,0,0,0,99.5,0,62.00,2.87,178.19,107.7500,178.188
Beef,10/01/2019,Food 4312,lb,18.25,67.65,0,0,0,67.65,0,47.00,3.89,182.97,38.9000,182.971
BACON - SLI APPLWD SMKD CKD,10/01/2019,Food 4312,ea,341.00,1800.0,0,0,0,1800.0,0,662.00,0.22,145.84,"1,479.0000",145.8386
Cheese,10/01/2019,Food 4312,lb,47.00,104.8,0,0,0,104.8,0,48.00,2.52,120.72,103.8000,120.72
Mayonnaise,10/01/2019,Food 4312,gal mayo,54.00,8.0,0,0,0,8.0,0,51.00,8.16,416.15,11.0000,416.1549
Oil,10/01/2019,Food 4312,gal oil,9.00,0.0,0,0,0,0.0,0,8.00,9.12,72.95,1.0000,72.9536
Vinegar,10/01/2019,Food 4312,gal vinegar,8.50,0.0,0,0,0,0.0,0,7.00,4.80,33.60,1.5000,33.5951
Avocado,10/01/2019,Food 4312,avo can,16.00,12.0,0,0,0,12.0,0,17.00,3.26,55.34,11.0000,55.335
Peppers Cherry,10/01/2019,Food 4312,Gal Peppers,25.00,4.0,0,0,0,4.0,0,25.00,7.01,175.31,4.0000,175.31
Mustard Dijon,10/01/2019,Food 4312,jar dijon,6.00,0.0,0,0,0,0.0,0,4.00,5.24,20.95,2.0000,20.9476
MUSTARD WHL GRAIN ,10/01/2019,Food 4312,32 oz jar,7.00,0.0,0,0,0,0.0,0,7.00,5.84,40.87,0.0000,40.8688
Soy Sauce,10/01/2019,Food 4312,gal soy,0.60,0.0,0,0,0,0.0,0,0.80,11.43,9.14,-0.2000,9.144
Tuna Chunk - pouch,10/01/2019,Food 4312,Pouch tuna (48oz),10.00,6.0,0,0,0,6.0,0,11.00,8.22,90.44,5.0000,90.4387
Pan Spray,10/01/2019,Food 4312,ea,3.50,0.0,0,0,0,0.0,0,3.50,2.99,10.46,0.0000,10.4601
Oregano,10/01/2019,Food 4312,cont oregano,1.50,0.0,0,0,0,0.0,0,1.25,26.21,32.77,0.2500,32.7684
Basil,10/01/2019,Food 4312,cont basil,1.50,0.0,0,0,0,0.0,0,1.25,6.31,7.88,0.2500,7.8835
Sugar,10/01/2019,Food 4312,lb,5.50,25.0,0,0,0,25.0,0,13.00,0.68,8.88,17.5000,8.8764
Mayo Packets,10/01/2019,Food 4312,Box 204,0.50,2.0,0,0,0,2.0,0,1.50,17.79,26.69,1.0000,26.685
Mustard Packets,10/01/2019,Food 4312,Box 500,0.50,1.0,0,0,0,1.0,0,1.25,5.88,7.35,0.2500,7.35
Sweet n Low Packets,10/01/2019,Food 4312,Case  3000,0.00,0.0,0,0,0,0.0,0,0.00,18.45,0.00,0.0000,0.0
Pickles,10/01/2019,Sides 4313,ea,104.00,216.0,0,0,0,216.0,0,152.00,0.35,53.67,168.0000,53.6712
Chip JJ Reg ,10/01/2019,Sides 4313,ea,195.00,120.0,0,0,0,120.0,0,202.00,0.35,71.27,113.0000,71.2656
Chip JJ BBQ ,10/01/2019,Sides 4313,ea,163.00,240.0,0,0,0,240.0,0,160.00,0.35,56.45,243.0000,56.448
Chip JJ Jalapeno ,10/01/2019,Sides 4313,ea,188.00,180.0,0,0,0,180.0,0,155.00,0.35,54.68,213.0000,54.684
Chip JJ S&V ,10/01/2019,Sides 4313,ea,142.00,180.0,0,0,0,180.0,0,168.00,0.35,59.27,154.0000,59.2704
Chip JJ Skinny ,10/01/2019,Sides 4313,ea,130.00,60.0,0,0,0,60.0,0,115.00,0.42,48.01,75.0000,48.0125
Cookie Oatmeal Raisin,10/01/2019,Sides 4313,ea,149.00,0.0,0,0,0,0.0,0,126.00,0.48,59.91,23.0000,59.913
Cookie JJ Triple Choc Chip,10/01/2019,Sides 4313,ea,67.00,224.0,0,0,0,224.0,0,157.00,0.58,90.45,134.0000,90.4477
BAG PAPER CRRYOT 8# LOGO-17-DNU,10/01/2019,Paper 4314,Box 1000,0.00,0.0,0,0,0,0.0,0,0.75,0.00,0.00,-0.7500,0.0
CUP PLAS PRTN CLR 2 OZ  ,10/01/2019,Paper 4314,250 CT,0.00,0.0,0,0,0,0.0,0,0.00,6.93,0.00,0.0000,0.0
Frenchie Checkered Wrap Paper,10/01/2019,Paper 4314,1000 count,0.90,0.0,0,0,0,0.0,0,0.00,21.87,0.00,0.9000,0.0
Frenchie Topper (Bag Poly Sleeve),10/01/2019,Paper 4314,1 Case,1.10,0.0,0,0,0,0.0,0,0.00,72.44,0.00,1.1000,0.0
LID PLAS MED PRTN 2 OZ,10/01/2019,Paper 4314,125 CT,0.00,0.0,0,0,0,0.0,0,9.00,0.83,7.44,-9.0000,7.4385
Sysco Cup Foam Tall 12 oz,10/01/2019,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 14oz Trans Soft - Paper Cat,10/01/2019,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
CUP PLAS PRTN (Translucent 2 Oz),10/01/2019,Paper 4314,200 CT,9.25,0.0,0,0,0,0.0,0,0.00,1.88,0.00,9.2500,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,10/01/2019,Paper 4314,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Cup Plas Trans Soft 12 OZ,10/01/2019,Paper 4314,50 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins (Case 12),10/01/2019,Paper 4314,Pack 567,3.50,0.0,0,0,0,0.0,0,9.50,3.05,28.98,-6.0000,28.975
Napkins - Case 24 / Pack 284,10/01/2019,Paper 4314,Pack 284,0.00,24.0,0,0,0,24.0,0,0.00,1.45,0.00,24.0000,0.0
LID PLAS CLR F/1.5-2.5 OZ PRTN,10/01/2019,Paper 4314,100 CT,20.25,0.0,0,0,0,0.0,0,19.00,0.91,17.26,1.2500,17.2615
Cup 22oz JJ,10/01/2019,Paper 4314,ea,"1,172.00",0.0,0,0,0,0.0,0,674.00,0.04,25.48,498.0000,25.4772
Lid 22oz JJ,10/01/2019,Paper 4314,ea,"1,307.00",0.0,0,0,0,0.0,0,975.00,0.01,10.14,332.0000,10.14
Cup 30oz JJ,10/01/2019,Paper 4314,ea,"1,317.00",0.0,0,0,0,0.0,0,"1,113.00",0.04,42.85,204.0000,42.8505
Lid 30oz JJ,10/01/2019,Paper 4314,ea,"1,162.00",0.0,0,0,0,0.0,0,870.00,0.01,11.31,292.0000,11.31
Bags 8# JJ,10/01/2019,Paper 4314,Box 1000,0.50,1.0,0,0,0,1.0,0,0.00,29.90,0.00,1.5000,0.0
Wrap Sandwich,10/01/2019,Paper 4314,Box 1000,2.00,3.0,0,0,0,3.0,0,3.75,20.12,75.44,1.2500,75.4376
8X10 Port Pap. (WRAP PAPER DRY WAX),10/01/2019,Paper 4314,Box 500,4.00,12.0,0,0,0,12.0,0,9.00,2.75,24.71,7.0000,24.705
Straws,10/01/2019,Paper 4314,Box 300,0.00,0.0,0,0,0,0.0,0,0.00,1.40,0.00,0.0000,0.0
Straws_new (Box 300),10/01/2019,Paper 4314,Box 300,12.50,0.0,0,0,0,0.0,0,6.00,1.41,8.43,6.5000,8.43
Pan Liners,10/01/2019,Paper 4314,Box 1000,0.50,0.0,0,0,0,0.0,0,0.25,31.75,7.94,0.2500,7.9381
Mylar (Film PVC roll),10/01/2019,Paper 4314,roll 5280,1.25,0.0,0,0,0,0.0,0,1.10,49.55,54.50,0.1500,54.501900000000006
Cucumber,10/01/2019,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Iceburg Head ,10/01/2019,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,10/01/2019,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Roma Tomatoes,10/01/2019,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,10/01/2019,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,10/01/2019,Produce 4315,Head Let,96.00,96.0,0,0,0,96.0,0,81.00,0.75,60.75,111.0000,60.75
Tomatoes,10/01/2019,Produce 4315,lb,158.50,75.0,0,0,0,75.0,0,111.75,0.73,81.11,121.7500,81.1082
Onions (Yellow Jumbo),10/01/2019,Produce 4315,lb,36.50,50.0,0,0,0,50.0,0,55.50,0.32,17.83,31.0000,17.8322
Sprouts,10/01/2019,Produce 4315,lb,2.00,4.0,0,0,0,4.0,0,1.50,6.00,9.00,4.5000,9.0
Celery,10/01/2019,Produce 4315,stalk,6.50,6.0,0,0,0,6.0,0,8.00,0.65,5.19,4.5000,5.188
Cucumbers,10/01/2019,Produce 4315,ea,28.00,0.0,0,0,0,0.0,0,21.00,0.53,11.19,7.0000,11.186699999999998
Syrup Coke,10/01/2019,Beverage 4316,gal,5.10,0.0,0,0,0,0.0,0,4.75,16.06,76.29,0.3500,76.285
Syrup Diet Coke,10/01/2019,Beverage 4316,gal,5.10,0.0,0,0,0,0.0,0,4.50,16.06,72.27,0.6000,72.27
Syrup Sprite,10/01/2019,Beverage 4316,gal,5.10,0.0,0,0,0,0.0,0,5.00,16.06,80.30,0.1000,80.298
Syrup Lemonade Light,10/01/2019,Beverage 4316,gal,2.00,2.5,0,0,0,2.5,0,5.25,17.24,90.53,-0.7500,90.5268
Syrup Mello Yellow,10/01/2019,Beverage 4316,gal,2.25,0.0,0,0,0,0.0,0,2.25,16.77,37.73,0.0000,37.7264
Syrup Dr. Pepper,10/01/2019,Beverage 4316,gal,4.50,5.0,0,0,0,5.0,0,5.25,15.75,82.69,4.2500,82.6875
Syrup Diet Dr Pepper,10/01/2019,Beverage 4316,gal,0.00,0.0,0,0,0,0.0,0,0.00,13.97,0.00,0.0000,0.0
Syrup Cherry Coke,10/01/2019,Beverage 4316,gal,7.50,0.0,0,0,0,0.0,0,5.25,12.48,65.51,2.2500,65.5069
Syrup Powerade,10/01/2019,Beverage 4316,gal,2.00,0.0,0,0,0,0.0,0,2.60,16.01,41.64,-0.6000,41.63849999999999
Tea Bag Brew Lipton,10/01/2019,Beverage 4316,ea,5.00,24.0,0,0,0,24.0,0,15.00,0.95,14.26,14.0000,14.2635
Water (bottle),10/01/2019,Beverage 4316,bottle,38.00,48.0,0,0,0,48.0,0,51.00,0.28,14.24,35.0000,14.2392
Box - Mini Jimmy 12 CT Sandwich,10/01/2019,Catering 4320,each,19.00,0.0,0,0,0,0.0,0,19.00,0.91,17.33,0.0000,17.3337
Box - Mini Jimmy 24 CT Sandwich,10/01/2019,Catering 4320,each,16.00,0.0,0,0,0,0.0,0,15.00,1.61,24.09,1.0000,24.0915
Box w/window - Jimmy 6 pk Cookie,10/01/2019,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,0.25,0.00,0.0000,0.0
Paper Bag - Mini Jimmy Sandwich,10/01/2019,Catering 4320,Case 500,0.45,0.0,0,0,0,0.0,0,0.50,22.15,11.08,-0.0500,11.075
Pickle Container - clear plastic w/lid & label,10/01/2019,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,10.00,0.20,1.95,-10.0000,1.954
Plastic Knives,10/01/2019,Catering 4320,Box 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
JJ Lunch Box,10/01/2019,Catering 4320,ea,42.00,0.0,0,0,0,0.0,0,40.00,0.33,13.30,2.0000,13.296
"Tray Cater Cmbo 12"" w / dome lid",10/01/2019,Catering 4320,each,12.00,0.0,0,0,0,0.0,0,10.00,0.80,8.04,2.0000,8.044
"Tray Cater Cmbo 16"" w / dome lid",10/01/2019,Catering 4320,each,22.00,0.0,0,0,0,0.0,0,16.00,1.47,23.59,6.0000,23.5904
Party Tray Bags,10/01/2019,Catering 4320,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.79,0.00,0.0000,0.0
 ECOLAB BANDAGE ADHES FLEX BLU 1X3,10/01/2019,Office Supplies 5230,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0,0.0000,0.0
French Bread 32 ct,10/08/2019,Bread 4311,ea,429.00,960.0,0,0,0,960.0,0,487.00,0.44,214.13,902.0000,214.1339
Wheat Sub -  9 Grain Roll,10/08/2019,Bread 4311,ea,57.00,64.0,0,0,0,64.0,0,42.00,0.57,23.84,79.0000,23.835
Wheat,10/08/2019,Bread 4311,ea,20.00,32.0,0,0,0,32.0,0,24.00,1.45,34.69,28.0000,34.6944
Butter (salted),10/08/2019,Food 4312,1 lb Stick,0.00,0.0,0,0,0,0.0,0,0.00,3.03,0.00,0.0000,0.0
Buttermilk (0.5 gal),10/08/2019,Food 4312,0.5 gal,0.00,0.0,0,0,0,0.0,0,0.00,3.00,0.00,0.0000,0.0
Buttermilk (0.5 gal),10/08/2019,Food 4312,Quart,0.00,0.0,0,0,0,0.0,0,0.00,1.60,0.00,0.0000,0.0
Equal Sugar Substitute,10/08/2019,Food 4312,Case 2000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Kickin Ranch Dressing Mix,10/08/2019,Food 4312,Container 3.2oz,10.00,0.0,0,0,0,0.0,0,8.00,1.42,11.32,2.0000,11.3248
Pepper Jalapeno Slices,10/08/2019,Food 4312,gal,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Ranch portioned  ,10/08/2019,Food 4312,Cup,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Ranch prepped ,10/08/2019,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
SPICE GARLIC SALT W/PARSLEY  ,10/08/2019,Food 4312,ea,0.20,0.0,0,0,0,0.0,0,0.30,8.35,2.51,-0.1000,2.505
Avo Fresco,10/08/2019,Food 4312,Case,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Capicola,10/08/2019,Food 4312,lb,55.50,36.85,0,0,0,36.85,0,43.50,3.36,146.24,48.8500,146.2427
Salami,10/08/2019,Food 4312,lb,45.00,37.7,0,0,0,37.7,0,37.50,3.18,119.36,45.2000,119.3588
Ham,10/08/2019,Food 4312,lb,58.50,86.1,0,0,0,86.1,0,59.00,2.38,140.48,85.6000,140.479
Turkey,10/08/2019,Food 4312,lb,62.00,123.9,0,0,0,123.9,0,66.50,2.87,191.12,119.4000,191.121
Beef,10/08/2019,Food 4312,lb,47.00,29.5,0,0,0,29.5,0,23.25,3.89,90.51,53.2500,90.5123
BACON - SLI APPLWD SMKD CKD,10/08/2019,Food 4312,ea,662.00,600.0,0,0,0,600.0,0,462.00,0.26,118.04,800.0000,118.041
Cheese,10/08/2019,Food 4312,lb,48.00,105.43,0,0,0,105.43,0,34.75,2.49,86.35,118.6800,86.3538
Mayonnaise,10/08/2019,Food 4312,gal mayo,51.00,8.0,0,0,0,8.0,0,53.00,8.16,432.47,6.0000,432.47470000000004
Oil,10/08/2019,Food 4312,gal oil,8.00,6.0,0,0,0,6.0,0,13.00,9.13,118.70,1.0000,118.7004
Vinegar,10/08/2019,Food 4312,gal vinegar,7.00,4.0,0,0,0,4.0,0,10.00,4.47,44.74,1.0000,44.742
Avocado,10/08/2019,Food 4312,avo can,17.00,12.0,0,0,0,12.0,0,20.00,3.26,65.10,9.0000,65.1
Peppers Cherry,10/08/2019,Food 4312,Gal Peppers,25.00,0.0,0,0,0,0.0,0,22.00,7.01,154.27,3.0000,154.2728
Mustard Dijon,10/08/2019,Food 4312,jar dijon,4.00,0.0,0,0,0,0.0,0,2.50,5.24,13.09,1.5000,13.092299999999998
MUSTARD WHL GRAIN ,10/08/2019,Food 4312,32 oz jar,7.00,0.0,0,0,0,0.0,0,6.50,5.84,37.95,0.5000,37.9496
Soy Sauce,10/08/2019,Food 4312,gal soy,0.80,0.0,0,0,0,0.0,0,0.50,11.43,5.72,0.3000,5.715
Tuna Chunk - pouch,10/08/2019,Food 4312,Pouch tuna (48oz),11.00,6.0,0,0,0,6.0,0,12.00,8.22,98.66,5.0000,98.66040000000001
Pan Spray,10/08/2019,Food 4312,ea,3.50,0.0,0,0,0,0.0,0,3.50,2.99,10.46,0.0000,10.4601
Oregano,10/08/2019,Food 4312,cont oregano,1.25,0.0,0,0,0,0.0,0,1.25,26.21,32.77,0.0000,32.7684
Basil,10/08/2019,Food 4312,cont basil,1.25,0.0,0,0,0,0.0,0,1.25,6.31,7.88,0.0000,7.8835
Sugar,10/08/2019,Food 4312,lb,13.00,25.0,0,0,0,25.0,0,14.25,0.68,9.73,23.7500,9.7299
Mayo Packets,10/08/2019,Food 4312,Box 204,1.50,1.0,0,0,0,1.0,0,1.25,17.79,22.24,1.2500,22.237499999999997
Mustard Packets,10/08/2019,Food 4312,Box 500,1.25,1.0,0,0,0,1.0,0,1.25,5.88,7.35,1.0000,7.35
Sweet n Low Packets,10/08/2019,Food 4312,Case  3000,0.00,0.0,0,0,0,0.0,0,0.00,18.45,0.00,0.0000,0.0
Pickles,10/08/2019,Sides 4313,ea,152.00,144.0,0,0,0,144.0,0,161.00,0.35,56.85,135.0000,56.84910000000001
Chip JJ Reg ,10/08/2019,Sides 4313,ea,202.00,180.0,0,0,0,180.0,0,165.00,0.35,58.21,217.0000,58.212
Chip JJ BBQ ,10/08/2019,Sides 4313,ea,160.00,240.0,0,0,0,240.0,0,146.00,0.35,51.51,254.0000,51.5088
Chip JJ Jalapeno ,10/08/2019,Sides 4313,ea,155.00,180.0,0,0,0,180.0,0,188.00,0.35,66.33,147.0000,66.3264
Chip JJ S&V ,10/08/2019,Sides 4313,ea,168.00,180.0,0,0,0,180.0,0,216.00,0.35,76.20,132.0000,76.2048
Chip JJ Skinny ,10/08/2019,Sides 4313,ea,115.00,60.0,0,0,0,60.0,0,133.00,0.42,55.53,42.0000,55.5275
Cookie Oatmeal Raisin,10/08/2019,Sides 4313,ea,126.00,0.0,0,0,0,0.0,0,88.00,0.48,41.84,38.0000,41.844
Cookie JJ Triple Choc Chip,10/08/2019,Sides 4313,ea,157.00,112.0,0,0,0,112.0,0,139.00,0.58,80.08,130.0000,80.07789999999999
BAG PAPER CRRYOT 8# LOGO-17-DNU,10/08/2019,Paper 4314,Box 1000,0.75,0.0,0,0,0,0.0,0,0.25,0.00,0.00,0.5000,0.0
CUP PLAS PRTN CLR 2 OZ  ,10/08/2019,Paper 4314,250 CT,0.00,0.0,0,0,0,0.0,0,0.00,6.93,0.00,0.0000,0.0
Frenchie Checkered Wrap Paper,10/08/2019,Paper 4314,1000 count,0.00,0.0,0,0,0,0.0,0,0.85,21.87,18.59,-0.8500,18.5895
Frenchie Topper (Bag Poly Sleeve),10/08/2019,Paper 4314,1 Case,0.00,0.0,0,0,0,0.0,0,0.95,72.44,68.82,-0.9500,68.818
LID PLAS MED PRTN 2 OZ,10/08/2019,Paper 4314,125 CT,9.00,0.0,0,0,0,0.0,0,0.00,0.83,0.00,9.0000,0.0
Sysco Cup Foam Tall 12 oz,10/08/2019,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 14oz Trans Soft - Paper Cat,10/08/2019,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
CUP PLAS PRTN (Translucent 2 Oz),10/08/2019,Paper 4314,200 CT,0.00,0.0,0,0,0,0.0,0,8.25,1.88,15.51,-8.2500,15.51
CUP PLAS TRANS 12 OZ - Paper Cat,10/08/2019,Paper 4314,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Cup Plas Trans Soft 12 OZ,10/08/2019,Paper 4314,50 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins (Case 12),10/08/2019,Paper 4314,Pack 567,9.50,0.0,0,0,0,0.0,0,2.50,3.05,7.63,7.0000,7.625
Napkins - Case 24 / Pack 284,10/08/2019,Paper 4314,Pack 284,0.00,0.0,0,0,0,0.0,0,0.00,1.45,0.00,0.0000,0.0
LID PLAS CLR F/1.5-2.5 OZ PRTN,10/08/2019,Paper 4314,100 CT,19.00,0.0,0,0,0,0.0,0,17.00,0.91,15.44,2.0000,15.4445
Cup 22oz JJ,10/08/2019,Paper 4314,ea,674.00,1000.0,0,0,0,1000.0,0,"1,190.00",0.04,44.98,484.0000,44.982
Lid 22oz JJ,10/08/2019,Paper 4314,ea,975.00,0.0,0,0,0,0.0,0,531.00,0.01,5.52,444.0000,5.522399999999999
Cup 30oz JJ,10/08/2019,Paper 4314,ea,"1,113.00",0.0,0,0,0,0.0,0,894.00,0.04,34.42,219.0000,34.419
Lid 30oz JJ,10/08/2019,Paper 4314,ea,870.00,0.0,0,0,0,0.0,0,634.00,0.01,8.24,236.0000,8.242
Bags 8# JJ,10/08/2019,Paper 4314,Box 1000,0.00,0.0,0,0,0,0.0,0,0.00,29.90,0.00,0.0000,0.0
